vul_id,pkg_name,vul_introduced,vul_fixed,repo_url
GHSA-ffwf-47x2-jpr8,matrix-appservice-irc,0,0.36.0,https://github.com/matrix-org/matrix-appservice-irc
GHSA-84cm-v6jp-gjmr,git-diff-apply,0,0.22.2,
GHSA-v5v3-8jqf-vg27,aerospike,0,2.4.2,
GHSA-72p5-2r6g-fm6v,total.js,0,3.3.0-13,
GHSA-vxp4-25qp-86qh,ember,1.8.0,1.11.4,
GHSA-vxp4-25qp-86qh,ember,1.12.0,1.12.2,
GHSA-vxp4-25qp-86qh,ember,1.13.0,1.13.12,
GHSA-vxp4-25qp-86qh,ember,2.0.0,2.0.3,
GHSA-vxp4-25qp-86qh,ember,2.1.0,2.1.2,
GHSA-vxp4-25qp-86qh,ember,2.2.0,2.2.1,
GHSA-q4h9-46xg-m3x9,@openzeppelin/contracts-upgradeable,4.1.0,4.3.2,https://github.com/OpenZeppelin/openzeppelin-contracts-upgradeable
GHSA-vp93-gcx5-4w52,swagger-ui,0,2.2.1,https://github.com/swagger-api/swagger-ui
GHSA-prm5-8g2m-24gg,parse-server,0,4.10.18,https://github.com/parse-community/parse-server
GHSA-prm5-8g2m-24gg,parse-server,5.0.0,5.3.1,https://github.com/parse-community/parse-server
GHSA-wqfc-cr59-h64p,yarn,0,1.17.3,
GHSA-x2jc-pwfj-h9p3,sequelize,0,1.7.0,
GHSA-qp2q-6h9j-jg2r,jquery.json-viewer,0,1.5.0,https://github.com/abodelot/jquery.json-viewer
GHSA-3cvr-822r-rqcc,undici,0,5.8.0,https://github.com/nodejs/undici
GHSA-6g33-f262-xjp4,randomatic,0,3.0.0,
GHSA-mqgv-67vx-g4m5,js-data,0,3.0.10,
GHSA-22q9-hqm5-mhmc,swagger-ui,0,2.2.1,https://github.com/swagger-api/swagger-ui
GHSA-fx6f-fpfv-5hmc,uploader-plugin,1.0.2,1.0.1,
GHSA-747p-jfqv-f43r,mystem3,0,1.0.8,
GHSA-m34x-wgrh-g897,next,1.0.0,4.2.3,https://github.com/zeit/next.js
GHSA-f5c9-x9j6-87qp,dotty,0,0.1.1,
GHSA-49wp-qq6x-g2rf,fastify-csrf,0,3.0.0,https://github.com/fastify/fastify-csrf
GHSA-rgx6-rjj4-c388,ckeditor4,4.14.0,4.16.1,https://github.com/ckeditor/ckeditor4
GHSA-xp63-6vf5-xf3v,codecov,0,3.7.1,
GHSA-qhv9-728r-6jqg,tough-cookie,0,2.3.0,https://github.com/salesforce/tough-cookie
GHSA-6q4w-3wp4-q5wf,get-ip-range,0,4.0.0,
GHSA-xrc4-737v-9q75,@openzeppelin/contracts,4.3.0,4.7.2,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-xrc4-737v-9q75,@openzeppelin/contracts-upgradeable,4.3.0,4.7.2,https://github.com/OpenZeppelin/openzeppelin-contracts
GHSA-hx78-272p-mqqh,graphql-shield,0,6.0.6,
GHSA-mq8j-3h7h-p8g7,electron,0,15.5.5,https://github.com/electron/electron
GHSA-mq8j-3h7h-p8g7,electron,16.0.0,16.2.6,https://github.com/electron/electron
GHSA-mq8j-3h7h-p8g7,electron,17.0.0,17.2.0,https://github.com/electron/electron
GHSA-mq8j-3h7h-p8g7,electron,18.0.0-beta.1,18.0.0-beta.6,https://github.com/electron/electron
GHSA-qmvq-f3fj-m3wg,openpgp,0,1.3.0,https://github.com/openpgpjs/openpgpjs
GHSA-r96p-v3cr-gfv8,@scullyio/scully,0,1.0.9,
GHSA-5vm8-hhgr-jcjp,tinymce,0,5.7.1,
GHSA-2j79-8pqc-r7x6,react-native-reanimated,0,2.10.0,https://github.com/software-mansion/react-native-reanimated
GHSA-579v-mp3v-rrw5,jquery,0,1.6.3,https://github.com/jquery/jquery
GHSA-6g8v-hpgw-h2v7,gsap,0,3.6.0,
GHSA-p8j8-wxvp-h695,httpster,0,1.1.0,https://github.com/SimbCo/httpster
GHSA-5gwh-g79j-vh4q,pdf-image,0,2.0.0,https://github.com/roest01/node-pdf-image
GHSA-x5rq-j2xg-h7qm,lodash,0,4.17.11,
GHSA-x5rq-j2xg-h7qm,lodash-es,0,4.17.11,
GHSA-x5rq-j2xg-h7qm,lodash-amd,0,4.17.11,
GHSA-9wf9-qvvp-2929,@builder.io/qwik,0,0.21.0,https://github.com/BuilderIO/qwik
GHSA-qjg4-w4c6-f6c6,mversion,0,2.0.0,
GHSA-3fv6-q5xv-fhpw,coffee-project,1.7.5,1.7.4,
GHSA-hwj9-h5mp-3pm3,postcss,7.0.0,7.0.36,
GHSA-hwj9-h5mp-3pm3,postcss,8.0.0,8.2.10,
GHSA-85cp-p426-42f5,deep-get-set,0,1.1.1,
GHSA-f5w6-r7rg-mcgq,validator,0,3.22.1,https://github.com/chriso/validator.js
GHSA-jxvf-m3x5-mxwq,properties-reader,0,2.2.0,https://github.com/steveukx/properties
GHSA-7fpw-cfc4-3p2c,passport-wsfed-saml2,0,3.0.5,
GHSA-fr76-2wp8-fp92,express-handlebars,0,5.3.1,
GHSA-h6q6-9hqw-rwfv,xmldom,0,0.5.0,https://github.com/xmldom/xmldom
GHSA-29gp-92wp-94q8,react-dev-utils,1.0.0,1.0.4,https://github.com/facebook/create-react-app
GHSA-29gp-92wp-94q8,react-dev-utils,2.0.0,2.0.2,https://github.com/facebook/create-react-app
GHSA-29gp-92wp-94q8,react-dev-utils,3.0.0,3.1.2,https://github.com/facebook/create-react-app
GHSA-29gp-92wp-94q8,react-dev-utils,4.0.0,4.2.2,https://github.com/facebook/create-react-app
GHSA-29gp-92wp-94q8,react-dev-utils,5.0.0,5.0.2,https://github.com/facebook/create-react-app
GHSA-jxqq-cqm6-pfq9,slug,0,0.9.2,
GHSA-pq37-4c4g-v38c,vditor,0,3.8.11,https://github.com/vanessa219/vditor
GHSA-5f47-rcg5-9m24,convert-svg-core,0,0.6.4,https://github.com/neocotic/convert-svg
GHSA-4j54-mmmv-hjpm,slush-fullstack-framework,0.9.2,0.9.1,
GHSA-qf8x-vqjv-92gr,parse-server,0,4.10.10,https://github.com/parse-community/parse-server/
GHSA-qf8x-vqjv-92gr,parse-server,5.0.0,5.2.1,https://github.com/parse-community/parse-server/
GHSA-pv6r-vchh-cxg9,apostrophe,0,2.97.1,
GHSA-85vg-grr5-pw42,strapi,0,3.6.9,https://github.com/strapi/strapi
GHSA-85vg-grr5-pw42,@strapi/strapi,4.0.0,4.1.5,https://github.com/strapi/strapi
GHSA-qwph-4952-7xr6,jsonwebtoken,0,9.0.0,https://github.com/auth0/node-jsonwebtoken
GHSA-9cw2-jqp5-7x39,marked,0,0.3.1,
GHSA-rm36-94g8-835r,grunt,0,1.5.3,https://github.com/gruntjs/grunt
GHSA-pxcc-hj8w-fmm7,@prisma/sdk,0,2.20.0,
GHSA-hw2p-xqhq-3mjf,mobiledoc-kit,0,0.14.2,https://github.com/bustle/mobiledoc-kit
GHSA-73v8-v6g4-vrpm,decompress-zip,0,0.2.2,
GHSA-73v8-v6g4-vrpm,decompress-zip,0.3.0,0.3.2,
GHSA-79jw-6wg7-r9g4,mixme,0,0.5.1,
GHSA-r773-pmw3-f4mr,koa-remove-trailing-slashes,0,2.0.2,
GHSA-p6h4-93qp-jhcm,parse-server,0,4.10.7,https://github.com/parse-community/parse-server
GHSA-hpfq-8wx8-cgqw,ids-enterprise,0,4.18.2,
GHSA-vfrc-7r7c-w9mx,highlight.js,0,9.18.2,https://github.com/highlightjs/highlight.js
GHSA-vfrc-7r7c-w9mx,highlight.js,10.0.0,10.1.2,https://github.com/highlightjs/highlight.js
GHSA-grv6-m753-3w2g,nocodb,0,0.92.0,https://github.com/nocodb/nocodb
GHSA-rh46-3fgc-mvrf,jpv,0,2.1.1,
GHSA-hfwx-c7q6-g54c,highcharts-export-server,0,2.1.0,
GHSA-w992-2gmj-9xxj,swagger-ui,0,2.2.1,https://github.com/swagger-api/swagger-ui
GHSA-896r-f27r-55mw,json-schema,0,0.4.0,https://github.com/kriszyp/json-schema
GHSA-j383-35pm-c5h4,grunt,0,1.5.2,https://github.com/gruntjs/grunt
GHSA-gjc9-932x-c59p,leaflet-gpx,1.0.1,1.0.0,
GHSA-743r-5g92-5vgf,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,0,1.4.2,
GHSA-743r-5g92-5vgf,aws-iot-device-sdk-v2,0,1.5.3,
GHSA-743r-5g92-5vgf,awsiotsdk,0,1.6.1,
GHSA-cmh5-qc8w-xvcq,i18next,2.0.0,3.4.4,
GHSA-pc58-wgmc-hfjr,mout,0,1.2.3,
GHSA-gp2f-254m-rh32,@sap-cloud-sdk/core,0,1.52.0,https://github.com/SAP/cloud-sdk-js
GHSA-rqff-837h-mm52,url-parse,0,1.5.6,https://github.com/unshiftio/url-parse
GHSA-8ph8-9q2j-c3rq,nodebatis,0,2.2.0,https://github.com/PeterMu/nodebatis
GHSA-h6pr-c536-6rjg,object-path-set,0,1.0.2,https://github.com/skratchdot/object-path-set/
GHSA-h9cw-7g8j-h66h,link-preview-js,0,2.1.17,https://github.com/ospfranco/link-preview-js
GHSA-7m7q-q53v-j47v,marked,0.5.0,0.6.1,
GHSA-vpq5-4rc8-c222,canvas,0,1.6.10,
GHSA-84qj-9qf2-q92r,pm-controls,1.1.8,1.1.7,
GHSA-g785-775g-f2g8,haxe,0,5.0.10,https://github.com/HaxeFoundation/npm-haxe
GHSA-3c6g-pvg8-gqw2,json,0,10.0.0,https://github.com/trentm/json
GHSA-45hw-29x7-9x95,snyk-broker,0,4.79.0,
GHSA-6fw4-hr69-g3rv,property-expr,0,2.0.3,
GHSA-xrmp-99wj-p6jc,deap,0,1.0.1,
GHSA-48ww-j4fc-435p,nodemailer,0,6.4.16,
GHSA-jr3j-whm4-9wwm,auth0-lock,0,11.30.1,
GHSA-g8vp-6hv4-m67c,entitlements,0,1.3.0,
GHSA-vrw4-w73r-6mm8,@openzeppelin/contracts-upgradeable,4.0.0,4.3.1,https://github.com/OpenZeppelin/openzeppelin-contracts-upgradeabl
GHSA-vrw4-w73r-6mm8,@openzeppelin/contracts-upgradeable,3.3.0,3.4.2,https://github.com/OpenZeppelin/openzeppelin-contracts-upgradeabl
GHSA-hpr5-wp7c-hh5q,mrk.js,0,2.0.1,https://github.com/heyitsmeuralex/mrk
GHSA-3w5v-p54c-f74x,ejs,0,2.5.5,
GHSA-28xr-mwxg-3qc8,simple-git,0,3.5.0,https://github.com/steveukx/git-js
GHSA-63m4-fhf2-cmf7,windows-cpu,0,0.1.5,https://github.com/KyleRoss/windows-cpu
GHSA-xxxq-chmp-67g4,jsrsasign,0,8.0.18,https://github.com/kjur/jsrsasign
GHSA-frp9-2v6r-gj97,hummus,1.0.0,1.0.111,https://github.com/julianhille/MuhammaraJS
GHSA-frp9-2v6r-gj97,muhammara,0,2.6.0,https://github.com/julianhille/MuhammaraJS
GHSA-r48r-j8fx-mq2c,matrix-js-sdk,0,19.7.0,https://github.com/matrix-org/matrix-js-sdk
GHSA-mv26-cx23-vrfg,@peertube/embed-api,0,4.1.0-rc.1,https://github.com/chocobozzz/peertube
GHSA-66mv-xh68-h6v2,@commercial/hapi,0,16.8.2,
GHSA-66mv-xh68-h6v2,@commercial/hapi,17.0.0,17.9.2,
GHSA-66mv-xh68-h6v2,@commercial/hapi,18.0.0,18.4.1,
GHSA-66mv-xh68-h6v2,@commercial/hapi,19.0.0,19.1.1,
GHSA-8f89-2fwj-5v5r,klona,0,1.1.1,
GHSA-54cr-gv8w-8324,xoc,1.0.7,1.0.5,
GHSA-9wcg-jrwf-8gg7,express-fileupload,0,1.1.9,https://github.com/richardgirges/express-fileupload
GHSA-g3qw-9pgp-xpj4,njwt,0,1.0.0,
GHSA-4phg-hpqm-c3j4,strapi,0,3.6.10,https://github.com/strapi/strapi
GHSA-4phg-hpqm-c3j4,@strapi/strapi,4.0.0-next.0,4.1.10,https://github.com/strapi/strapi
GHSA-2h3h-vw8r-82rp,yapi-vendor,0,1.9.3,
GHSA-cwfw-4gq5-mrqx,braces,0,2.3.1,
GHSA-w7q7-vjp8-7jv4,typeorm,0,0.1.15,
GHSA-8v67-x8q5-3x3g,simditor,0,2.3.22,
GHSA-wv67-q8rr-grjp,jquery,0,3.4.0,
GHSA-64wp-jh9p-5cg2,rsshub,0,1.0.0-master.a66cbcf,https://github.com/DIYgod/RSSHub
GHSA-hqhp-5p83-hx96,prismjs,0,1.25.0,https://github.com/prismjs/prism
GHSA-9xw9-pvgv-6p76,http-proxy,0,0.7.0,
GHSA-cr79-9pwf-r6f5,prince,0,1.4.7,https://github.com/rse/node-prince
GHSA-67mm-m3wx-j7fr,gitlog,0,4.0.4,https://github.com/domharrington/node-gitlog
GHSA-xg75-3277-gvvj,serve,0,7.1.3,
GHSA-65p7-pjj8-ggmr,ghost,3.18.0,3.42.6,https://github.com/TryGhost/Ghost
GHSA-65p7-pjj8-ggmr,ghost,4.0.0,4.15.1,https://github.com/TryGhost/Ghost
GHSA-cgjv-rghq-qhgp,algo-httpserv,0,1.1.2,
GHSA-vfvf-mqq8-rwqc,marked,0,0.3.6,
GHSA-jcjx-c3j3-44pr,@cyyynthia/tokenize,1.1.0,1.1.3,https://github.com/cyyynthia/tokenize
GHSA-p5m3-27vh-52j4,feathers-sequelize,6.0,6.3.3,https://github.com/feathersjs-ecosystem/feathers-sequelize
GHSA-7889-rm5j-hpgg,ckeditor4,4.5.2,4.16.2,https://github.com/ckeditor/ckeditor4
GHSA-7hv8-3fr9-j2hv,@backstage/core-components,0,0.12.4,https://github.com/backstage/backstage
GHSA-7hv8-3fr9-j2hv,@backstage/catalog-model,0,1.2.0,https://github.com/backstage/backstage
GHSA-7hv8-3fr9-j2hv,@backstage/plugin-catalog-backend,0,1.7.2,https://github.com/backstage/backstage
GHSA-363h-vj6q-3cmj,hapi,0,6.1.0,https://github.com/spumko/hapi
GHSA-9mx2-prfp-8hqp,simpl-schema,0,1.10.2,
GHSA-xwg3-gjxh-c8pm,ngx-context-menu,0.0.26,0.0.25,
GHSA-6g33-8w2q-4hxv,robots-txt-guard,0,1.0.2,https://github.com/Woorank/robots-txt-guard
GHSA-97pv-4338-r5vp,file-upload-with-preview,0,4.2.0,https://github.com/johndatserakis/file-upload-with-preview
GHSA-cq7q-5c67-w39w,matrix-appservice-irc,0,0.35.0,https://github.com/matrix-org/matrix-appservice-irc
GHSA-2ggq-vfcp-gwhj,@hapi/boom,0,0.3.8,https://github.com/hapijs/boom
GHSA-5q88-cjfq-g2mh,codecov,0,3.6.5,
GHSA-g753-jx37-7xwh,jsrsasign,4.0.0,8.0.13,https://github.com/kjur/jsrsasign
GHSA-7cv6-gvx3-m54m,keystone,0,4.0.0-beta7,
GHSA-2m8v-572m-ff2v,systeminformation,0,5.3.1,
GHSA-f4c9-cqv8-9v98,jsdom,0,16.5.0,https://github.com/jsdom/jsdom
GHSA-xrh7-m5pp-39r6,eta,0,2.0.0,https://github.com/eta-dev/eta
GHSA-4h66-vghf-xg5x,get-npm-package-version,0,1.0.7,https://github.com/hoperyy/get-npm-package-version
GHSA-77q4-m83q-w76v,browserify-hmr,0,0.4.0,https://github.com/AgentME/browserify-hmr
GHSA-97x5-cc53-cv4v,froala-editor,0,4.0.11,https://github.com/froala/wysiwyg-editor
GHSA-3gpc-w23c-w59w,pitboss-ng,0,2.0.0,
GHSA-94hh-pjjg-rwmr,jose-browser-runtime,0,3.11.4,https://github.com/panva/jose
GHSA-pp75-xfpw-37g9,grpc,0,1.24.4,
GHSA-pp75-xfpw-37g9,@grpc/grpc-js,0,1.1.8,
GHSA-h6mq-3cj6-h738,showdown,0,1.9.1,https://github.com/showdownjs/showdown
GHSA-9j9m-8wjc-ff96,apostrophe,2.63.0,3.4.0,https://github.com/apostrophecms/apostrophe
GHSA-rcrx-fpjp-mfrw,muhammara,0,2.6.0,https://github.com/julianhille/MuhammaraJS
GHSA-rcrx-fpjp-mfrw,hummus,0,1.0.111,https://github.com/julianhille/MuhammaraJS
GHSA-97mg-3cr6-3x4c,mongodb-query-parser,0,2.0.0,
GHSA-jf55-rgpx-p6rx,iie-viz,1.0.4,1.0.3,
GHSA-hfmf-q43v-2ffj,openpgp,0,4.2.0,
GHSA-3j7m-hmh3-9jmp,sanitize-html,0,1.4.3,
GHSA-3f5c-4qxj-vmpf,next,1.0.0,2.4.1,https://github.com/zeit/next.js
GHSA-29mw-wpgm-hmr9,lodash,0,4.17.21,https://github.com/lodash/lodash
GHSA-29mw-wpgm-hmr9,lodash-es,0,4.17.21,https://github.com/lodash/lodash
GHSA-25mp-g6fv-mqxx,next,12.0.0,12.0.5,https://github.com/vercel/next.js
GHSA-25mp-g6fv-mqxx,next,0.9.9,11.1.3,https://github.com/vercel/next.js
GHSA-q3w9-g74q-vp5f,express-fileupload,0,1.1.6-alpha.6,
GHSA-q3w9-g74q-vp5f,express-fileupload,0,1.1.6-alpha.6,
GHSA-q3w9-g74q-vp5f,express-fileupload,0,1.1.6-alpha.6,
GHSA-q3w9-g74q-vp5f,express-fileupload,0,1.1.6-alpha.6,
GHSA-q3w9-g74q-vp5f,express-fileupload,0,1.1.6-alpha.6,
GHSA-h8wp-wgcq-qhrf,swagger-ui,0,2.2.1,https://github.com/swagger-api/swagger-ui
GHSA-3fr8-mwpp-8h9p,tileserver-gl,0,3.1.0,
GHSA-2mhh-w6q8-5hxw,ws,0,1.0.1,
GHSA-xmc8-cjfr-phx3,highcharts,0,6.1.0,https://github.com/highcharts/highcharts
GHSA-w4pv-w56c-mg4v,stattic,0,0.3.0,
GHSA-f598-mfpv-gmfx,@sequelize/core,0,7.0.0-alpha.20,https://github.com/sequelize/sequelize
GHSA-f598-mfpv-gmfx,sequelize,0,6.29.0,https://github.com/sequelize/sequelize
GHSA-jc84-3g44-wf2q,ecstatic,0,4.1.3,
GHSA-2cf2-2383-h4jv,querymen,0,2.1.4,
GHSA-xfhp-gmh8-r8v2,printf,0,0.6.1,
GHSA-8j6j-4h2c-c65p,require-node,0,1.3.4,
GHSA-8j6j-4h2c-c65p,require-node,2.0.0,2.0.4,
GHSA-x9r5-jxvq-4387,jquery.terminal,0,2.31.1,https://github.com/jcubic/jquery.terminal/
GHSA-rv49-54qp-fw42,servey,0,3.1.0,
GHSA-4627-w373-375v,grunt-radical,0.0.14,0.0.13,
GHSA-qw93-45r3-p66p,merge-options,0,1.0.1,https://github.com/schnittstabil/merge-options
GHSA-gxpj-cx7g-858c,debug,0,2.6.9,
GHSA-gxpj-cx7g-858c,debug,3.0.0,3.1.0,
GHSA-m2fc-9h5m-29cm,@acrontum/filesystem-template,0,0.0.2,https://github.com/acrontum/filesystem-template
GHSA-9c47-m6qq-7p4h,json5,2.0.0,2.2.2,https://github.com/json5/json5
GHSA-9c47-m6qq-7p4h,json5,0,1.0.2,https://github.com/json5/json5
GHSA-84cm-x2q5-8225,dojox,0,1.14,https://github.com/dojo/dojox
GHSA-9q5w-79cv-947m,remark-html,0,13.0.2,https://github.com/remarkjs/remark-html
GHSA-9q5w-79cv-947m,remark-html,14.0.0,14.0.1,https://github.com/remarkjs/remark-html
GHSA-8p5p-ff7x-hw7q,public,0,0.1.4,
GHSA-wjr4-2jgw-hmv8,whereis,0,0.4.1,
GHSA-x5m8-2r8v-8f97,libnested,0,1.5.2,https://github.com/dominictarr/libnested
GHSA-mcvg-g9wx-v5vx,valine,0,1.5.0,https://github.com/xCss/Valine
GHSA-886v-mm6p-4m66,gun,0,0.2019.416,https://github.com/amark/gun
GHSA-33f9-j839-rf8h,immer,0,9.0.6,https://github.com/immerjs/immer
GHSA-pgh6-m65r-2rhq,fastify-static,4.2.4,4.4.1,https://github.com/fastify/fastify-static
GHSA-5h75-pvq4-82c9,directus,9.0.0-beta.2,9.7.0,https://github.com/directus/directus
GHSA-qh7x-j4v8-qw5w,jsuites,0,4.9.11,https://github.com/jsuites/jsuites/
GHSA-v9w2-v7j9-rjpr,@theia/mini-browser,0.3.9,1.9.0,https://github.com/eclipse-theia/theia
GHSA-333w-rxj3-f55r,uri-js,0,3.0.0,
GHSA-xprv-wvh7-qqqx,parse-server,0,4.10.19,https://github.com/parse-community/parse-server
GHSA-xprv-wvh7-qqqx,parse-server,5.0.0,5.3.2,https://github.com/parse-community/parse-server
GHSA-cfxm-4p54-5w7h,pooledwebsocket,0,0.0.19,
GHSA-7543-mr7h-6v86,googleapis,0,39.1.0,https://github.com/googleapis/google-api-nodejs-client
GHSA-9xr8-8hmc-389f,vant,0,2.1.8,
GHSA-wrh9-cjv3-2hpw,sequelize,0,6.19.1,https://github.com/sequelize/sequelize
GHSA-r2vw-jgq9-jqx2,@sap-cloud-sdk/core,1.19.0,1.21.2,
GHSA-wxgh-8gmr-3qh3,terminal-kit,0,2.1.8,https://github.com/cronvel/terminal-kit
GHSA-mmqv-m45h-q2hp,localeval,0.0.0,15.3.0,https://github.com/espadrine/localeval
GHSA-37q6-576q-vgr7,parcel-bundler,0,1.10.0,https://github.com/parcel-bundler/parcel
GHSA-9gxr-rhx6-4jgv,notevil,0,1.3.3,
GHSA-7m37-cx35-qgmr,@uniswap/universal-router,0,1.1.0,https://github.com/Uniswap/universal-router
GHSA-gg96-f8wr-p89f,@backstage/plugin-techdocs,0,0.9.5,
GHSA-2m39-62fm-q8r3,sshpk,0,1.13.2,
GHSA-cgpp-wm2h-6hqx,waterline-sequel,0,0.5.1,
GHSA-pgr8-jg6h-8gw6,webpack-bundle-analyzer,0,3.3.2,
GHSA-3wqh-h42r-x8fq,@hapi/subtext,4.1.0,6.1.3,
GHSA-3wqh-h42r-x8fq,@hapi/subtext,7.0.0,7.0.3,
GHSA-r96c-57pf-9jjm,node.extend,0,1.1.7,
GHSA-r96c-57pf-9jjm,node.extend,2.0.0,2.0.1,
GHSA-2g8g-63j4-9w3r,@backstage/plugin-scaffolder-backend,0,0.15.14,https://github.com/backstage/backstage
GHSA-7qqq-gh2f-wq76,ts-deepmerge,0,2.0.2,https://github.com/voodoocreation/ts-deepmerge
GHSA-wrw9-m778-g6mc,bl,0,0.9.5,
GHSA-wrw9-m778-g6mc,bl,1.0.0,1.0.1,
GHSA-f6gj-7592-5jxm,node-simple-router,0,0.10.1,
GHSA-cr6m-62pq-hmqh,npm-lockfile,2.0.3,2.0.5,https://github.com/ljharb/npm-lockfile
GHSA-8f64-q7jc-ccgp,metascraper,0,5.2.0,https://github.com/microlinkhq/metascraper
GHSA-c6rq-rjc2-86v2,chownr,0,1.1.0,
GHSA-2777-2vq8-c4v4,sequelize,5.0.0,5.3.0,https://github.com/sequelize/sequelize
GHSA-7xcx-6wjh-7xp2,standard-version,0,8.0.1,https://github.com/conventional-changelog/standard-version
GHSA-5f38-9jw2-6r6h,teddy,0,0.5.9,https://github.com/rooseveltframework/teddy
GHSA-cjj8-wfrx-jqcf,pivottable,1.4.0,2.0.0,https://github.com/nicolaskruchten/pivottable
GHSA-4q69-q4q7-x82c,rendertron,0,1.1.0,https://github.com/GoogleChrome/rendertron
GHSA-g6f4-j6c2-w3p3,uglify-js,0,2.4.24,
GHSA-qx4v-6gc5-f2vv,esm,0,3.1.0,
GHSA-pgf8-28gg-vpr6,@backstage/techdocs-common,0,0.6.3,
GHSA-vm5r-c87r-pf6x,parse-server,0,5.4.1,https://github.com/parse-community/parse-server
GHSA-rj38-87f3-93p6,limbus-buildgen,0,0.1.1,
GHSA-46hv-7769-j7rx,harp,0,0.40.2,
GHSA-w457-6q6x-cgp9,handlebars,0,4.3.0,https://github.com/wycats/handlebars.js
GHSA-hxxf-q3w9-4xgw,eslint-scope,3.7.2,4.0.0,https://github.com/eslint/eslint-scope
GHSA-hxxf-q3w9-4xgw,eslint-config-eslint,5.0.2,6.0.0,https://github.com/eslint/eslint-scope
GHSA-6jmr-jfh7-xg3h,slp-validate,0,1.2.2,
GHSA-j59f-6m4q-62h6,ipns,0,0.1.3,
GHSA-x6fg-f45m-jf5q,semver,0,4.3.2,
GHSA-55r9-7mf8-m382,edge.js,0,5.3.2,https://github.com/edge-js/edge
GHSA-jpp7-7chh-cf67,parse-url,0,6.0.1,https://github.com/ionicabizau/parse-url
GHSA-mgv2-57vj-99xc,eye.js,1.2.0,1.2.1,https://github.com/arguiot/EyeJS
GHSA-p7w2-mc6m-mfx2,scroool,0.1.7,0.1.6,
GHSA-5hq7-j5wq-p227,feathers-sequelize,6.0.0,6.3.4,https://github.com/feathersjs-ecosystem/feathers-sequelize
GHSA-f2c5-997w-7f5c,peertube,0,3.4.0,https://github.com/chocobozzz/peertube
GHSA-qjf4-7642-c57p,unicode,0,9.0.0,
GHSA-mx3x-ghqm-r43h,predefine,0,0.1.3,https://github.com/bigpipe/predefine
GHSA-p82g-2xpp-m5r3,dojo,0,1.9.1,
GHSA-4gp3-p7ph-x2jr,devcert-sanscache,0,0.4.7,
GHSA-3mpr-hq3p-49h9,mixin-deep,0,1.3.1,
GHSA-4x5v-gmq8-25ch,semver-regex,0,3.1.4,
GHSA-4x5v-gmq8-25ch,semver-regex,4.0.0,4.0.3,
GHSA-h6c2-879r-jffh,joplin,0,2.9.17,https://github.com/laurent22/joplin
GHSA-83rx-c8cr-6j8q,tesseract.js,0,1.0.19,
GHSA-rjqq-98f6-6j3r,sanitize-html,0,2.3.1,https://github.com/apostrophecms/sanitize-html
GHSA-c27r-x354-4m68,xml-crypto,0,2.0.0,https://github.com/yaronn/xml-crypto
GHSA-h3cq-j957-vhxg,fullpage.js,0,4.0.5,https://github.com/alvarotrigo/fullpage.js
GHSA-724c-6vrf-99rq,loopback,0,2.42.0,https://github.com/strongloop/loopback
GHSA-724c-6vrf-99rq,loopback,3.0.0,3.26.0,https://github.com/strongloop/loopback
GHSA-wpvm-wqr4-p7cw,ckeditor4,0,4.16.0,https://github.com/ckeditor/ckeditor4
GHSA-93q8-gq69-wqmw,ansi-regex,6.0.0,6.0.1,https://github.com/chalk/ansi-regex
GHSA-93q8-gq69-wqmw,ansi-regex,5.0.0,5.0.1,https://github.com/chalk/ansi-regex
GHSA-93q8-gq69-wqmw,ansi-regex,4.0.0,4.1.1,https://github.com/chalk/ansi-regex
GHSA-93q8-gq69-wqmw,ansi-regex,3.0.0,3.0.1,https://github.com/chalk/ansi-regex
GHSA-r6rj-9ch6-g264,merge-deep,0,3.0.3,
GHSA-rf66-hmqf-q3fc,select2,0,4.0.6,https://github.com/select2/select2
GHSA-c4qp-h3m6-785f,ibm_db,0,1.0.2,
GHSA-h6gj-6jjq-h8g9,jquery-ui,0,1.13.2,https://github.com/jquery/jquery-ui
GHSA-m7j4-fhg6-xf5v,datatables.net,0,1.10.22,https://github.com/DataTables/DataTablesSrc
GHSA-6c9x-mj3g-h47x,swagger-ui-dist,0,4.1.3,https://github.com/swagger-api/swagger-ui
GHSA-4jqc-jvh2-pxg9,@backstage/plugin-techdocs-node,0,1.1.2,https://github.com/backstage/backstage
GHSA-4jqc-jvh2-pxg9,@backstage/techdocs-common,0,0.11.16,https://github.com/backstage/backstage
GHSA-f8hv-rx9p-f9r4,generator-hottowel,0,0.5.0,https://github.com/johnpapa/generator-hottowel
GHSA-rrrm-qjm4-v8hf,marked,0,4.0.10,https://github.com/markedjs/marked
GHSA-52r9-g5g6-2hjp,node-srv,0,2.1.1,
GHSA-wjmf-58vc-xqjr,marked,0,0.3.9,
GHSA-x9hc-rw35-f44h,static-eval,0,2.0.2,https://snyk.io/vuln/SNYK-JS-STATICEVAL-173693
GHSA-q2c6-c6pm-g3gh,handlebars,0,3.0.8,
GHSA-q2c6-c6pm-g3gh,handlebars,4.0.0,4.5.3,
GHSA-xc7v-wxcw-j472,tunnel-agent,0,0.6.0,
GHSA-rfhr-62xp-2fp2,trailing-slash,0,2.0.1,
GHSA-jg8v-48h5-wgxg,jszip,3.0.0,3.7.0,https://github.com/Stuk/jszip
